illian,migrt
67554088,20190608
67554925,20190804
67554987,20190801
67558507,20190701
67566754,20190709
67567683,20190610
67568612,20190801
67572118,20190606
67573059,20190622
67584492,20190801
67586987,20190702
67590697,20190708
67591995,20190614
67597317,20190628
67600595,20190607
67601691,20190609
67606575,20190508
67607730,20190801
67611747,20190712
67620339,20190706
67622214,20190701
67624164,20190601
67629481,20190801
67635422,20190601
67637481,20190801
67638124,20190701
67646659,20190703
67651478,20190702
67652727,20190802
67655225,20190713
67656950,20190801
67661912,20190628
67663888,20190601
67666474,20190604
67672542,20190729
67677953,20190801
67678023,20190701
67683369,20190602
67686406,20190620
67686679,20190801
67688203,20190701
67695608,20190701
67699253,20190601
67703399,20190720
67703523,20190824
67710726,20190726
67711377,20190803
67716093,20190630
67719390,20190801
67720016,20190601
67721237,20190816
67725224,20190607
67727763,20190705
67737122,20190710
67737153,20190602
67743663,20190721
67746660,20190601
67751648,20190602
67761148,20190529
67763571,20190731
67768197,20190707
67768311,20190704
67772725,20190601
67775167,20190806
67777037,20190603
67777359,20190819
67780445,20190701
67793664,20190812
67798382,20190727
67809562,20190601
67810352,20190601
67810474,20190817
67814121,20190611
67820539,20190801
67825447,20190804
67829677,20190802
67839835,20190714
67840174,20190701
67845532,20190807
67847963,20190801
67850382,20190614
67854696,20190801
67859346,20190714
67859815,20190701
67862540,20190731
67862819,20190601
67874515,20190709
67879258,20190519
67880391,20190621
67884241,20190714
67885895,20190711
67888418,20190706
67891217,20190710
67891850,20190602
67891975,20190707
67892111,20190812
67897588,20190603
67900714,20190712
67902558,20190501
67911387,20190702
67912218,20190703
67916321,20190602
67924287,20190611
67928375,20190701
67928494,20190601
67928653,20190801
67935168,20190615
67936222,20190609
67949120,20190512
67951033,20190703
67951397,20190723
67956976,20190701
67957775,20190701
67960119,20190717
67961792,20190612
67972363,20190601
67973708,20190801
67973833,20190705
67976829,20190808
67979538,20190601
67979578,20190806
67980097,20190809
67985275,20190501
67987528,20190605
67990468,20190722
67992101,20190801
67992290,20190804
67996829,20190508
67997654,20190701
68000231,20190728
68003161,20190606
68007129,20190819
68011989,20190601
68013316,20190707
68014571,20190602
68016700,20190603
68018861,20190601
68019938,20190801
68026151,20190713
68027427,20190817
68029178,20190513
68032609,20190804
68033412,20190709
68042994,20190803
68046463,20190801
68052650,20190603
68061285,20190608
68068592,20190707
68071676,20190801
68072437,20190601
68073509,20190623
68074349,20190507
68074377,20190716
68074459,20190707
68074968,20190805
68079716,20190806
68085004,20190704
68085470,20190627
68086133,20190601
68090140,20190731
68094152,20190701
68098502,20190527
68098972,20190714
68107246,20190810
68107627,20190721
68107876,20190701
68109000,20190605
68109860,20190601
68118457,20190602
68126348,20190617
68128778,20190713
68135914,20190804
68140050,20190622
68142253,20190712
68145010,20190618
68151474,20190707
68158327,20190601
68159063,20190615
68159214,20190728
68160727,20190803
68165173,20190720
68168291,20190603
68172398,20190601
68176269,20190703
68178305,20190701
68184137,20190519
68186284,20190601
68187706,20190601
68192777,20190803
68196780,20190623
68203176,20190801
68207217,20190702
68209116,20190715
68224276,20190602
68225502,20190603
68227383,20190801
68227569,20190801
68229702,20190630
68232637,20190801
68233269,20190814
68238239,20190513
68244567,20190803
68260667,20190801
68262309,20190701
68270067,20190810
68271451,20190701
68280528,20190701
68282977,20190701
68291136,20190620
68291985,20190611
68294940,20190713
68300930,20190801
68308857,20190708
68314365,20190601
68316088,20190619
68319595,20190801
68321926,20190601
68326948,20190622
68348190,20190701
68352031,20190801
68356747,20190801
68359703,20190604
68371343,20190601
68371800,20190801
68372010,20190601
68378470,20190801
68380865,20190622
68383267,20190615
68384755,20190605
68388056,20190608
68389383,20190502
68389560,20190801
68396742,20190702
68398304,20190605
68400301,20190704
68406863,20190703
68411993,20190725
68424175,20190601
68427072,20190803
68438166,20190703
68438355,20190706
68442546,20190711
68442547,20190804
68443232,20190701
68452326,20190713
68453877,20190701
68458166,20190801
68459894,20190701
68466973,20190710
68467624,20190728
68469594,20190619
68478468,20190603
68479583,20190702
68481582,20190628
68484422,20190728
68484880,20190711
68485556,20190803
68488583,20190601
68488621,20190601
68488834,20190526
68490071,20190802
68490113,20190528
68492654,20190601
68493425,20190601
68501569,20190713
68504962,20190801
68506782,20190706
68508168,20190701
68509096,20190806
68513192,20190605
68523346,20190602
68528631,20190601
68530555,20190624
68538523,20190806
68545896,20190703
68552706,20190801
68564434,20190802
68565604,20190801
68567526,20190627
68568763,20190802
68569738,20190809
68571702,20190519
68575792,20190603
68578796,20190602
68581233,20190806
68585490,20190707
68597500,20190801
68597525,20190708
68601136,20190801
68604959,20190703
68610825,20190709
68617540,20190801
68617645,20190607
68621209,20190726
68625177,20190701
68628261,20190713
68638633,20190803
68646407,20190810
68647777,20190517
68649925,20190803
68654647,20190710
68654801,20190803
68657490,20190714
68657553,20190701
68664173,20190502
68667732,20190715
68672378,20190718
68675479,20190503
68686310,20190531
68688816,20190801
68691318,20190801
68692492,20190601
68701863,20190607
68713394,20190710
68719900,20190701
68720234,20190603
68722092,20190708
68733925,20190609
68735681,20190804
68741495,20190705
68743886,20190601
68749604,20190801
68755046,20190728
68756066,20190528
68756799,20190727
68757876,20190701
68762995,20190710
68770841,20190602
68772318,20190530
68774077,20190804
68779699,20190620
68781746,20190724
68784304,20190702
68787228,20190801
68790880,20190514
68791039,20190801
68792133,20190608
68794356,20190809
68799013,20190604
68799433,20190705
68799479,20190801
68799684,20190603
68801792,20190602
68805677,20190607
68807313,20190619
68814282,20190802
68819482,20190801
68820344,20190601
68825326,20190801
68825364,20190504
68826836,20190805
68829898,20190701
68832419,20190601
68842793,20190811
68847068,20190710
68848000,20190811
68853964,20190511
68854104,20190511
68855980,20190721
68856719,20190801
68859668,20190702
68859749,20190804
68872382,20190702
68872939,20190701
68873137,20190701
68886392,20190525
68888785,20190601
68891342,20190728
68891758,20190804
68907708,20190706
68910752,20190611
68912598,20190701
68914357,20190713
68914896,20190514
68916350,20190802
68917571,20190802
68920756,20190617
68923280,20190603
68933819,20190531
68936831,20190523
68941471,20190701
68941589,20190501
68941597,20190509
68945072,20190602
68945758,20190606
68956471,20190807
68964759,20190703
68965734,20190726
68965961,20190714
68976431,20190715
68978122,20190704
68979172,20190601
68985478,20190701
68993827,20190701
68998123,20190525
68998802,20190721
69008107,20190803
69008686,20190528
69012579,20190527
69015289,20190801
69018468,20190810
69018553,20190512
69025589,20190601
69037568,20190601
69048459,20190810
69049060,20190805
69050727,20190614
69060617,20190601
69061820,20190505
69067924,20190701
69072233,20190805
69082909,20190506
69084210,20190801
69089372,20190601
69089699,20190731
69098403,20190801
69098722,20190701
69104589,20190701
69106924,20190801
69108874,20190711
69113118,20190616
69114983,20190729
69127663,20190702
69134641,20190701
69137756,20190717
69156104,20190701
69156204,20190703
69162968,20190519
69170761,20190601
69170932,20190705
69177541,20190713
69179060,20190709
69183418,20190731
69184135,20190814
69194323,20190801
69197512,20190811
69199847,20190706
69204886,20190628
69205300,20190729
69207573,20190701
69208606,20190711
69213615,20190601
69220658,20190824
69221368,20190701
69228000,20190801
69231025,20190712
69234958,20190711
69241152,20190611
69241778,20190702
69244891,20190706
69246055,20190716
69256945,20190511
69257514,20190818
69258044,20190702
69260404,20190610
69264897,20190501
69265240,20190520
69269399,20190701
69269967,20190701
69272542,20190602
69273401,20190701
69274630,20190531
69276052,20190714
69276864,20190713
69279758,20190602
69279877,20190724
69284694,20190603
69296604,20190512
69301042,20190602
69308836,20190702
69308903,20190705
69315238,20190801
69318803,20190601
69319706,20190625
69323945,20190710
69325788,20190701
69329758,20190709
69332407,20190615
69332630,20190701
69340611,20190718
69342270,20190713
69344329,20190701
69345979,20190507
69361576,20190606
69361817,20190623
69364324,20190601
69367996,20190601
69368089,20190726
69371558,20190708
69373531,20190623
69374064,20190801
69379487,20190704
69382471,20190601
69386330,20190630
69386386,20190804
69386621,20190801
69387396,20190603
69388288,20190701
69388564,20190603
69389723,20190712
69394478,20190801
69401433,20190801
69406485,20190506
69406590,20190802
69408181,20190512
69410924,20190802
69421739,20190701
69426072,20190702
69427682,20190602
69427734,20190802
69432209,20190801
69433487,20190706
69435325,20190703
69439876,20190518
69443173,20190801
69449327,20190708
69450361,20190804
69453138,20190601
69455650,20190712
69458113,20190608
69460234,20190601
69461359,20190710
69465428,20190702
69470990,20190704
69473479,20190801
69475236,20190801
69478246,20190701
69484818,20190702
69498097,20190622
69498955,20190805
69500384,20190805
69502939,20190730
69512610,20190606
69513230,20190603
69513875,20190701
69515543,20190720
69522185,20190504
69529227,20190715
69532316,20190817
69535027,20190702
69535785,20190516
69536548,20190707
69536974,20190817
69540422,20190520
69542671,20190801
69545453,20190601
69553334,20190706
69565905,20190609
69570886,20190701
69574756,20190606
69576491,20190601
69581956,20190607
69583356,20190801
69585993,20190725
69599270,20190524
69600253,20190601
69604686,20190601
69605373,20190719
69606275,20190624
69606788,20190727
69613084,20190810
69624264,20190704
69624496,20190723
69633343,20190704
69639909,20190621
69641804,20190801
69649757,20190708
69656507,20190701
69663882,20190601
69674375,20190603
69678178,20190701
69678396,20190701
69683472,20190508
69684004,20190727
69684328,20190803
69688090,20190804
69689154,20190601
69691927,20190526
69697418,20190728
69698490,20190622
69698513,20190613
69699052,20190801
69699140,20190718
69699646,20190601
69702189,20190720
69711134,20190804
69718154,20190803
69721059,20190704
69733016,20190714
69736068,20190607
69740964,20190601
69743717,20190801
69743857,20190801
69744057,20190731
69744486,20190515
69745303,20190801
69751328,20190601
69762550,20190606
69763041,20190703
69763683,20190717
69766212,20190817
69773123,20190603
69773530,20190703
69776274,20190605
69777921,20190704
69784510,20190712
69784767,20190814
69801426,20190811
69806712,20190601
69813934,20190601
69823648,20190704
69825170,20190703
69828437,20190602
69830731,20190603
69833746,20190801
69833915,20190713
69841867,20190708
69846409,20190727
69846720,20190515
69848620,20190519
69855066,20190625
69855182,20190702
69856864,20190801
69859834,20190610
69865468,20190622
69869106,20190702
69873639,20190601
69876686,20190804
69877515,20190805
69878700,20190711
69879240,20190608
69882106,20190601
69885216,20190706
69890910,20190608
69893327,20190601
69896069,20190603
69898951,20190608
69899907,20190509
69903270,20190808
69904159,20190708
69905942,20190601
69906203,20190601
69909818,20190801
69914617,20190619
69920032,20190603
69922263,20190702
69927435,20190701
69934681,20190615
69938576,20190604
69941636,20190707
69947631,20190804
69948006,20190505
69953016,20190601
69955232,20190701
69956239,20190606
69956618,20190707
69960860,20190609
69963234,20190601
69968488,20190704
69968490,20190620
69969622,20190801
69973122,20190713
69973148,20190702
69973886,20190704
69974563,20190701
69994377,20190601
69995706,20190601
69996708,20190507
69999720,20190701
70000876,20190628
70001726,20190816
70002518,20190601
70016282,20190601
70021511,20190801
70023215,20190801
70027936,20190708
70039718,20190728
70047133,20190707
70053276,20190801
70057956,20190602
70065515,20190706
70069361,20190609
70079019,20190801
70084256,20190713
70087856,20190701
70089040,20190617
70094359,20190720
70097872,20190723
70105816,20190601
70108172,20190802
70112591,20190731
70116398,20190618
70120215,20190721
70121672,20190724
70127316,20190601
70128726,20190531
70133303,20190811
70134140,20190803
70134975,20190809
70137094,20190601
70139144,20190727
70140836,20190601
70145066,20190701
70148264,20190715
70148758,20190728
70150744,20190501
70153523,20190713
70159050,20190714
70159802,20190601
70160505,20190701
70174710,20190520
70175116,20190627
70176241,20190723
70179887,20190602
70181004,20190630
70182593,20190513
70186354,20190701
70190436,20190601
70193704,20190803
70197858,20190601
70198845,20190609
70208706,20190623
70219036,20190703
70222003,20190805
70226117,20190602
70231780,20190719
70239404,20190802
70245574,20190701
70245700,20190701
70246192,20190719
70249944,20190702
70253247,20190608
70253509,20190727
70254447,20190721
70258114,20190525
70262644,20190706
70266146,20190610
70269323,20190513
70271317,20190606
70277744,20190616
70277839,20190531
70287634,20190801
70288093,20190609
70293498,20190701
70297782,20190504
70300285,20190802
70302493,20190607
70312679,20190519
70312832,20190706
70316705,20190607
70320020,20190701
